Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,1962,C74082,-37.00813,174.78873,7,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1962,20101216:0800,24.8,24,18.9,24,18.0,24,-,-,-,D
1962,20101217:0800,20.7,24,18.3,24,18.2,24,-,-,-,D
1962,20101218:0800,25.4,24,19.8,24,19.5,24,-,-,-,D
1962,20101219:0800,24.2,24,19.9,24,19.2,24,-,-,-,D
1962,20101220:0800,21.6,24,19.2,24,19.2,24,-,-,-,D
1962,20101221:0800,24.7,24,20.4,24,19.8,24,-,-,-,D
1962,20101222:0800,27.3,24,20.3,24,19.9,24,-,-,-,D
1962,20101223:0800,28.3,24,18.3,24,17.2,24,-,-,-,D
1962,20101224:0800,22.8,24,16.3,24,16.1,24,-,-,-,D
1962,20101225:0800,21.8,24,16.7,24,14.5,24,-,-,-,D
1962,20101226:0800,20.4,24,16.3,24,15.0,24,-,-,-,D
1962,20101227:0800,22.1,24,13.8,24,-,-,-,-,-,D
1962,20101228:0800,24.2,24,20.3,24,20.3,24,-,-,-,D
1962,20101229:0800,24.5,24,15.6,24,14.5,24,-,-,-,D
1962,20101230:0800,21.9,24,15.1,24,15.5,24,-,-,-,D
1962,20101231:0800,24.9,24,18.2,24,17.8,24,-,-,-,D
1962,20110101:0800,23.5,24,17.6,24,14.9,24,-,-,-,D
1962,20110102:0800,22.0,24,15.4,24,11.0,24,-,-,-,D
1962,20110103:0800,25.2,24,14.8,24,11.8,24,-,-,-,D
1962,20110104:0800,24.7,24,16.1,24,13.3,24,-,-,-,D
1962,20110105:0800,25.3,24,17.8,24,16.0,24,-,-,-,D
1962,20110106:0800,26.2,24,19.5,24,18.6,24,-,-,-,D
1962,20110107:0800,25.2,24,19.6,24,17.6,24,-,-,-,D
1962,20110108:0800,26.4,24,17.0,24,14.8,24,-,-,-,D
1962,20110109:0800,23.3,24,16.7,24,14.8,24,-,-,-,D
1962,20110110:0800,24.8,24,16.6,24,15.6,24,-,-,-,D
1962,20110111:0800,24.1,24,15.5,24,13.1,24,-,-,-,D
1962,20110112:0800,24.7,24,16.0,24,13.3,24,-,-,-,D
1962,20110113:0800,24.9,24,17.3,24,14.7,24,-,-,-,D
1962,20110114:0800,24.7,24,15.5,24,13.2,24,-,-,-,D
1962,20110115:0800,26.0,24,17.4,24,15.2,24,-,-,-,D
1962,20110116:0800,26.7,24,14.4,24,10.6,24,-,-,-,D
1962,20110117:0800,25.7,24,15.2,24,11.2,24,-,-,-,D
1962,20110118:0800,27.2,24,20.5,24,21.0,24,-,-,-,D
1962,20110119:0800,25.2,24,19.5,24,19.7,24,-,-,-,D
1962,20110120:0800,24.4,24,15.8,24,13.3,24,-,-,-,D
1962,20110121:0800,24.6,24,17.2,24,16.4,24,-,-,-,D
1962,20110122:0800,24.7,24,15.4,24,15.6,24,-,-,-,D
1962,20110123:0800,20.0,24,15.4,24,15.3,24,-,-,-,D
1962,20110124:0800,25.0,24,17.4,24,17.7,24,-,-,-,D
1962,20110125:0800,20.8,24,17.4,24,15.7,24,-,-,-,D
1962,20110126:0800,23.1,24,16.9,24,15.3,24,-,-,-,D
1962,20110127:0800,25.5,24,17.6,24,16.0,24,-,-,-,D
1962,20110128:0800,23.5,24,17.0,24,16.0,24,-,-,-,D
1962,20110129:0800,22.7,24,18.9,24,18.7,24,-,-,-,D
1962,20110130:0800,21.7,24,17.1,24,14.3,24,-,-,-,D
1962,20110131:0800,21.7,24,17.4,24,15.0,24,-,-,-,D
1962,20110201:0800,23.8,24,17.9,24,17.4,24,-,-,-,D
1962,20110202:0800,21.8,24,17.8,24,16.8,24,-,-,-,D
1962,20110203:0800,24.6,24,19.9,24,19.3,24,-,-,-,D
1962,20110204:0800,24.3,24,20.8,24,20.6,24,-,-,-,D
1962,20110205:0800,24.7,24,20.0,24,20.0,24,-,-,-,D
1962,20110206:0800,25.1,24,20.6,24,20.5,24,-,-,-,D
1962,20110207:0800,25.4,24,20.1,24,20.2,24,-,-,-,D
1962,20110208:0800,25.3,24,18.5,24,17.5,24,-,-,-,D
1962,20110209:0800,25.5,24,17.0,24,18.0,24,-,-,-,D
1962,20110210:0800,23.0,24,17.1,24,15.9,24,-,-,-,D
1962,20110211:0800,21.5,24,16.9,24,17.2,24,-,-,-,D
1962,20110212:0800,26.2,24,18.6,24,19.7,24,-,-,-,D
1962,20110213:0800,25.8,24,20.1,24,20.1,24,-,-,-,D
1962,20110214:0800,27.8,24,17.9,24,17.1,24,-,-,-,D
1962,20110215:0800,26.4,24,17.9,24,17.8,24,-,-,-,D
1962,20110216:0800,24.7,24,18.8,24,19.8,24,-,-,-,D
1962,20110217:0800,21.4,24,16.4,24,16.6,24,-,-,-,D
1962,20110218:0800,24.5,24,14.0,24,14.8,24,-,-,-,D
1962,20110219:0800,24.9,24,14.6,24,14.9,24,-,-,-,D
1962,20110220:0800,24.6,24,17.1,24,17.2,24,-,-,-,D
1962,20110221:0800,24.5,24,19.0,24,19.1,24,-,-,-,D
1962,20110222:0800,25.1,24,18.3,24,17.8,24,-,-,-,D
1962,20110223:0800,26.4,24,17.5,24,17.9,24,-,-,-,D
1962,20110224:0800,23.3,24,17.6,24,16.6,24,-,-,-,D
1962,20110225:0800,22.9,24,17.7,24,16.1,24,-,-,-,D
1962,20110226:0800,23.0,24,17.8,24,16.5,24,-,-,-,D
1962,20110227:0800,23.4,24,17.5,24,17.1,24,-,-,-,D
1962,20110228:0800,22.4,24,13.5,24,13.9,24,-,-,-,D
1962,20110301:0800,24.4,24,14.6,24,14.4,24,-,-,-,D
1962,20110302:0800,25.9,24,18.5,24,17.7,24,-,-,-,D
1962,20110303:0800,25.2,24,16.1,24,17.0,24,-,-,-,D
1962,20110304:0800,25.0,24,18.1,24,18.8,24,-,-,-,D
1962,20110305:0800,25.8,24,18.0,24,18.1,24,-,-,-,D
1962,20110306:0800,22.5,24,14.1,24,15.9,24,-,-,-,D
1962,20110307:0800,19.7,24,9.5,24,10.8,24,-,-,-,D
1962,20110308:0800,20.1,24,10.6,24,10.8,24,-,-,-,D
1962,20110309:0800,20.1,24,10.8,24,11.5,24,-,-,-,D
1962,20110310:0800,22.5,24,11.3,24,10.8,24,-,-,-,D
1962,20110311:0800,21.7,24,12.0,24,10.8,24,-,-,-,D
1962,20110312:0800,21.7,24,12.9,24,12.1,24,-,-,-,D
1962,20110313:0800,22.9,24,13.8,24,12.4,24,-,-,-,D
1962,20110314:0800,24.8,24,14.8,24,13.8,24,-,-,-,D
1962,20110315:0800,24.7,24,14.3,24,12.8,24,-,-,-,D
1962,20110316:0800,25.5,24,15.5,24,14.9,24,-,-,-,D
1962,20110317:0800,24.7,24,14.7,24,14.3,24,-,-,-,D
1962,20110318:0800,25.7,24,15.7,24,15.4,24,-,-,-,D
1962,20110319:0800,24.3,24,14.6,24,14.0,24,-,-,-,D
1962,20110320:0800,21.5,24,12.1,24,11.0,24,-,-,-,D
1962,20110321:0800,23.2,24,15.0,24,17.0,24,-,-,-,D
1962,20110322:0800,20.9,24,18.0,24,17.7,24,-,-,-,D
1962,20110323:0800,23.6,24,16.9,24,16.6,24,-,-,-,D
1962,20110324:0800,24.6,24,16.1,24,15.1,24,-,-,-,D
1962,20110325:0800,23.1,24,16.9,24,15.6,24,-,-,-,D
1962,20110326:0800,19.9,24,17.6,24,17.1,24,-,-,-,D
1962,20110327:0800,22.5,24,19.7,24,19.6,24,-,-,-,D
1962,20110328:0800,23.5,24,16.1,24,14.5,24,-,-,-,D
1962,20110329:0800,20.8,24,12.2,24,11.4,24,-,-,-,D
1962,20110330:0800,20.8,24,12.3,24,11.3,24,-,-,-,D
1962,20110331:0800,22.4,24,11.1,24,10.2,24,-,-,-,D
1962,20110401:0800,21.1,24,13.8,24,15.4,24,-,-,-,D
1962,20110402:0800,22.1,24,11.6,24,11.7,24,-,-,-,D
1962,20110403:0900,20.7,24,11.9,24,11.9,24,-,-,-,D
1962,20110404:0900,23.4,24,16.4,24,16.1,24,-,-,-,D
1962,20110405:0900,24.5,24,13.2,24,12.8,24,-,-,-,D
1962,20110406:0900,17.6,24,10.3,24,10.4,24,-,-,-,D
1962,20110407:0900,19.2,24,14.8,24,12.2,24,-,-,-,D
1962,20110408:0900,19.7,24,11.5,24,10.9,24,-,-,-,D
1962,20110409:0900,19.2,24,12.3,24,12.1,24,-,-,-,D
1962,20110410:0900,20.6,24,11.6,24,11.3,24,-,-,-,D
1962,20110411:0900,20.6,24,12.7,24,10.8,24,-,-,-,D
1962,20110412:0900,21.7,24,12.4,24,10.5,24,-,-,-,D
1962,20110413:0900,20.1,24,11.6,24,10.5,24,-,-,-,D
1962,20110414:0900,20.1,24,14.2,24,13.2,24,-,-,-,D
1962,20110415:0900,21.7,24,12.7,24,11.5,24,-,-,-,D
1962,20110416:0900,22.6,24,17.6,24,17.2,24,-,-,-,D
1962,20110417:0900,20.8,24,15.0,24,14.3,24,-,-,-,D
1962,20110418:0900,20.9,24,12.8,24,12.0,24,-,-,-,D
1962,20110419:0900,15.8,24,6.9,24,5.1,24,-,-,-,D
1962,20110420:0900,17.1,24,11.9,24,12.8,24,-,-,-,D
1962,20110421:0900,18.9,24,11.3,24,10.7,24,-,-,-,D
1962,20110422:0900,20.0,24,12.4,24,10.7,24,-,-,-,D
1962,20110423:0900,19.4,24,12.7,24,11.0,24,-,-,-,D
1962,20110424:0900,21.4,24,13.7,24,12.3,24,-,-,-,D
1962,20110425:0900,20.8,24,16.8,24,16.5,24,-,-,-,D
1962,20110426:0900,19.5,24,14.5,24,15.2,24,-,-,-,D
1962,20110427:0900,17.9,24,14.5,24,13.5,24,-,-,-,D
1962,20110428:0900,19.2,24,12.9,24,11.6,24,-,-,-,D
1962,20110429:0900,16.6,24,10.6,24,9.2,24,-,-,-,D
1962,20110430:0900,22.1,24,9.1,24,8.0,24,-,-,-,D
1962,20110501:0900,17.9,24,11.5,24,11.0,24,-,-,-,D
1962,20110502:0900,18.6,24,15.1,24,13.6,24,-,-,-,D
1962,20110503:0900,19.1,24,15.8,24,14.7,24,-,-,-,D
1962,20110504:0900,20.5,24,14.8,24,12.8,24,-,-,-,D
1962,20110505:0900,21.1,24,12.0,24,12.8,24,-,-,-,D
1962,20110506:0900,19.2,24,13.4,24,13.4,24,-,-,-,D
1962,20110507:0900,21.2,24,13.1,24,14.0,24,-,-,-,D
1962,20110508:0900,19.5,24,14.7,24,13.2,24,-,-,-,D
1962,20110509:0900,19.9,24,10.5,24,10.6,24,-,-,-,D
1962,20110510:0900,20.1,24,10.9,24,10.3,24,-,-,-,D
1962,20110511:0900,19.7,24,13.1,24,11.5,24,-,-,-,D
1962,20110512:0900,20.4,24,13.6,24,13.5,24,-,-,-,D
1962,20110513:0900,22.2,24,14.9,24,14.5,24,-,-,-,D
1962,20110514:0900,24.6,24,13.0,24,12.3,24,-,-,-,D
1962,20110515:0900,19.7,24,12.1,24,11.3,24,-,-,-,D
1962,20110516:0900,19.3,24,13.0,24,10.1,24,-,-,-,D
1962,20110517:0900,18.3,24,13.7,24,12.5,24,-,-,-,D
1962,20110518:0900,18.7,24,11.0,24,9.9,24,-,-,-,D
1962,20110519:0900,15.0,24,6.1,24,5.5,24,-,-,-,D
1962,20110520:0900,16.3,24,8.8,24,8.0,24,-,-,-,D
1962,20110521:0900,17.1,24,12.8,24,10.8,24,-,-,-,D
1962,20110522:0900,17.6,24,9.4,24,8.4,24,-,-,-,D
1962,20110523:0900,17.7,24,8.4,24,7.3,24,-,-,-,D
1962,20110524:0900,17.4,24,7.9,24,7.3,24,-,-,-,D
1962,20110525:0900,18.2,24,10.0,24,12.0,24,-,-,-,D
1962,20110526:0900,19.3,24,17.1,24,15.5,24,-,-,-,D
1962,20110527:0900,18.9,24,13.5,24,12.1,24,-,-,-,D
1962,20110528:0900,18.3,24,13.2,24,11.6,24,-,-,-,D
1962,20110529:0900,17.7,24,9.1,24,7.4,24,-,-,-,D
1962,20110530:0900,15.9,24,10.5,24,9.4,24,-,-,-,D
1962,20110531:0900,16.1,24,9.1,24,8.5,24,-,-,-,D
1962,20110601:0900,16.3,24,11.5,24,10.0,24,-,-,-,D
1962,20110602:0900,17.2,24,7.8,24,5.5,24,-,-,-,D
1962,20110603:0900,16.0,24,11.5,24,9.7,24,-,-,-,D
1962,20110604:0900,16.3,24,13.6,24,12.3,24,-,-,-,D
1962,20110605:0900,17.3,24,14.4,24,12.8,24,-,-,-,D
1962,20110606:0900,21.1,24,15.0,24,14.5,24,-,-,-,D
1962,20110607:0900,17.6,24,12.3,24,11.6,24,-,-,-,D
1962,20110608:0900,18.5,24,12.0,24,10.9,24,-,-,-,D
1962,20110609:0900,17.6,24,9.4,24,7.4,24,-,-,-,D
1962,20110610:0900,15.8,24,10.6,24,11.5,24,-,-,-,D
1962,20110611:0900,16.8,24,13.0,24,12.6,24,-,-,-,D
1962,20110612:0900,17.2,24,12.1,24,11.5,24,-,-,-,D
1962,20110613:0900,17.0,24,13.0,24,10.4,24,-,-,-,D
1962,20110614:0900,16.2,24,12.0,24,11.1,24,-,-,-,D
1962,20110615:0900,15.7,24,12.1,24,10.6,24,-,-,-,D
1962,20110616:0900,15.6,24,11.4,24,9.1,24,-,-,-,D
1962,20110617:0900,16.6,24,8.4,24,7.0,24,-,-,-,D
1962,20110618:0900,16.7,24,12.4,24,10.3,24,-,-,-,D
1962,20110619:0900,19.9,24,12.9,24,11.1,24,-,-,-,D
1962,20110620:0900,16.7,24,9.6,24,8.2,24,-,-,-,D
1962,20110621:0900,15.3,24,11.3,24,9.6,24,-,-,-,D
1962,20110622:0900,16.3,24,10.5,24,10.2,24,-,-,-,D
1962,20110623:0900,14.9,24,9.2,24,7.8,24,-,-,-,D
1962,20110624:0900,16.6,24,9.0,24,7.6,24,-,-,-,D
1962,20110625:0900,15.6,24,10.3,24,9.3,24,-,-,-,D
1962,20110626:0900,15.1,24,9.0,24,7.4,24,-,-,-,D
1962,20110627:0900,13.9,24,3.4,24,2.1,24,-,-,-,D
1962,20110628:0900,15.2,24,7.2,24,6.2,24,-,-,-,D
1962,20110629:0900,15.7,24,6.5,24,5.1,24,-,-,-,D
1962,20110630:0900,13.0,24,4.5,24,1.7,24,-,-,-,D
1962,20110701:0900,12.8,24,4.4,24,1.5,24,-,-,-,D
1962,20110702:0900,13.4,24,5.0,24,2.2,24,-,-,-,D
1962,20110703:0900,15.0,24,7.3,24,5.6,24,-,-,-,D
1962,20110704:0900,14.6,24,7.9,24,6.0,24,-,-,-,D
1962,20110705:0900,12.6,24,8.5,24,7.2,24,-,-,-,D
1962,20110706:0900,16.6,24,11.2,24,9.3,24,-,-,-,D
1962,20110707:0900,16.3,24,9.3,24,7.2,24,-,-,-,D
1962,20110708:0900,16.3,24,9.0,24,8.2,24,-,-,-,D
1962,20110709:0900,14.9,24,9.3,24,8.5,24,-,-,-,D
1962,20110710:0900,16.5,24,11.0,24,9.7,24,-,-,-,D
1962,20110711:0900,17.0,24,10.2,24,8.5,24,-,-,-,D
1962,20110712:0900,17.0,24,9.0,24,7.6,24,-,-,-,D
1962,20110713:0900,14.6,24,10.1,24,9.0,24,-,-,-,D
1962,20110714:0900,16.2,24,13.0,24,11.4,24,-,-,-,D
1962,20110715:0900,15.0,24,7.1,24,5.8,24,-,-,-,D
1962,20110716:0900,11.9,24,6.0,24,4.8,24,-,-,-,D
1962,20110717:0900,13.9,24,6.4,24,4.7,24,-,-,-,D
1962,20110718:0900,14.7,24,3.7,24,1.7,24,-,-,-,D
1962,20110719:0900,15.6,24,4.6,24,1.6,24,-,-,-,D
1962,20110720:0900,15.7,24,6.3,24,5.8,24,-,-,-,D
1962,20110721:0900,14.6,24,10.4,24,9.2,24,-,-,-,D
1962,20110722:0900,14.4,24,12.0,24,10.4,24,-,-,-,D
1962,20110723:0900,15.9,24,11.2,24,9.8,24,-,-,-,D
1962,20110724:0900,18.3,24,11.7,24,11.2,24,-,-,-,D
1962,20110725:0900,14.0,24,5.6,24,4.6,24,-,-,-,D
1962,20110726:0900,10.2,24,1.5,24,0.2,24,-,-,-,D
1962,20110727:0900,13.5,24,4.7,24,3.2,24,-,-,-,D
1962,20110728:0900,15.2,24,9.2,24,7.6,24,-,-,-,D
1962,20110729:0900,15.2,24,9.8,24,8.5,24,-,-,-,D
1962,20110730:0900,13.9,24,8.4,24,6.9,24,-,-,-,D
1962,20110731:0900,14.9,24,4.3,24,1.6,24,-,-,-,D
1962,20110801:0900,14.1,24,4.8,24,2.7,24,-,-,-,D
1962,20110802:0900,13.2,24,7.8,24,6.5,24,-,-,-,D
1962,20110803:0900,13.6,24,6.6,24,4.6,24,-,-,-,D
1962,20110804:0900,14.2,24,5.9,24,2.5,24,-,-,-,D
1962,20110805:0900,13.8,24,7.7,24,5.5,24,-,-,-,D
1962,20110806:0900,15.2,24,5.7,24,3.5,24,-,-,-,D
1962,20110807:0900,15.4,24,9.0,24,8.7,24,-,-,-,D
1962,20110808:0900,16.4,24,10.2,24,6.1,24,-,-,-,D
1962,20110809:0900,14.6,24,8.5,24,6.2,24,-,-,-,D
1962,20110810:0900,14.0,24,6.7,24,4.6,24,-,-,-,D
1962,20110811:0900,17.0,24,9.2,24,10.2,24,-,-,-,D
1962,20110812:0900,18.3,24,8.0,24,6.8,24,-,-,-,D
1962,20110813:0900,17.1,24,8.5,24,6.8,24,-,-,-,D
1962,20110814:0900,15.1,24,9.6,24,8.4,24,-,-,-,D
1962,20110815:0900,13.5,24,5.6,24,5.0,24,-,-,-,D
1962,20110816:0900,8.1,24,1.5,24,-0.3,24,-,-,-,D
1962,20110817:0900,8.6,24,1.9,24,-0.1,24,-,-,-,D
1962,20110818:0900,11.1,24,2.7,24,-0.5,24,-,-,-,D
1962,20110819:0900,11.9,24,3.2,24,0.3,24,-,-,-,D
1962,20110820:0900,12.4,24,4.3,24,0.0,24,-,-,-,D
1962,20110821:0900,13.3,24,2.2,24,-0.2,24,-,-,-,D
1962,20110822:0900,14.2,24,3.9,24,0.6,24,-,-,-,D
1962,20110823:0900,14.9,24,7.8,24,4.9,24,-,-,-,D
1962,20110824:0900,15.1,24,7.9,24,5.6,24,-,-,-,D
1962,20110825:0900,14.4,24,10.1,24,9.1,24,-,-,-,D
1962,20110826:0900,14.5,24,5.9,24,3.2,24,-,-,-,D
1962,20110827:0900,15.7,24,6.8,24,4.5,24,-,-,-,D
1962,20110828:0900,16.5,24,8.8,24,5.1,24,-,-,-,D
1962,20110829:0900,16.9,24,8.5,24,6.3,24,-,-,-,D
1962,20110830:0900,16.0,24,13.5,24,12.6,24,-,-,-,D
1962,20110831:0900,18.9,24,13.1,24,12.4,24,-,-,-,D
1962,20110901:0900,16.1,24,10.4,24,9.1,24,-,-,-,D
1962,20110902:0900,15.8,24,7.9,24,4.6,24,-,-,-,D
1962,20110903:0900,14.0,24,7.9,24,4.7,24,-,-,-,D
1962,20110904:0900,14.6,24,10.2,24,8.7,24,-,-,-,D
1962,20110905:0900,15.4,24,5.2,24,1.5,24,-,-,-,D
1962,20110906:0900,17.8,24,5.8,24,2.6,24,-,-,-,D
1962,20110907:0900,17.2,24,7.6,24,3.7,24,-,-,-,D
1962,20110908:0900,16.4,24,7.9,24,4.4,24,-,-,-,D
1962,20110909:0900,16.9,24,6.0,24,2.1,24,-,-,-,D
1962,20110910:0900,17.8,24,6.0,24,1.7,24,-,-,-,D
1962,20110911:0900,17.8,24,12.6,24,11.4,24,-,-,-,D
1962,20110912:0900,16.4,24,9.9,24,8.6,24,-,-,-,D
1962,20110913:0900,16.4,24,9.6,24,8.2,24,-,-,-,D
1962,20110914:0900,14.6,24,10.5,24,9.3,24,-,-,-,D
1962,20110915:0900,15.2,24,11.7,24,10.4,24,-,-,-,D
1962,20110916:0900,16.7,24,9.4,24,8.1,24,-,-,-,D
1962,20110917:0900,15.6,24,10.3,24,8.0,24,-,-,-,D
1962,20110918:0900,16.5,24,8.8,24,7.6,24,-,-,-,D
1962,20110919:0900,16.1,24,8.7,24,6.9,24,-,-,-,D
1962,20110920:0900,16.1,24,8.9,24,7.1,24,-,-,-,D
1962,20110921:0900,14.0,24,5.7,24,1.9,24,-,-,-,D
1962,20110922:0900,15.0,24,8.4,24,5.9,24,-,-,-,D
1962,20110923:0900,15.7,24,8.3,24,4.2,24,-,-,-,D
1962,20110924:0900,17.7,24,7.9,24,5.1,24,-,-,-,D
1962,20110925:0800,17.8,24,10.8,24,9.8,24,-,-,-,D
1962,20110926:0800,13.7,24,8.6,24,6.4,24,-,-,-,D
1962,20110927:0800,14.5,24,4.0,24,1.0,24,-,-,-,D
1962,20110928:0800,15.9,24,6.8,24,3.1,24,-,-,-,D
1962,20110929:0800,15.8,24,8.6,24,5.8,24,-,-,-,D
1962,20110930:0800,20.1,24,8.7,24,6.2,24,-,-,-,D
1962,20111001:0800,18.1,24,9.8,24,6.7,24,-,-,-,D
1962,20111002:0800,16.8,24,14.2,24,13.6,24,-,-,-,D
1962,20111003:0800,17.5,24,14.7,24,14.5,24,-,-,-,D
1962,20111004:0800,18.2,24,12.4,24,10.8,24,-,-,-,D
1962,20111005:0800,20.7,24,11.2,24,8.1,24,-,-,-,D
1962,20111006:0800,20.5,24,11.1,24,9.5,24,-,-,-,D
1962,20111007:0800,19.6,24,11.3,24,8.8,24,-,-,-,D
1962,20111008:0800,17.2,24,12.2,24,10.4,24,-,-,-,D
1962,20111009:0800,17.1,24,8.7,24,4.9,24,-,-,-,D
1962,20111010:0800,18.0,24,12.1,24,11.0,24,-,-,-,D
1962,20111011:0800,17.5,24,14.7,24,13.8,24,-,-,-,D
1962,20111012:0800,19.5,24,15.2,24,14.9,24,-,-,-,D
1962,20111013:0800,19.0,24,13.9,24,13.9,24,-,-,-,D
1962,20111014:0800,17.4,24,10.4,24,8.5,24,-,-,-,D
1962,20111015:0800,17.5,24,9.8,24,8.3,24,-,-,-,D
1962,20111016:0800,18.7,24,10.8,24,9.1,24,-,-,-,D
1962,20111017:0800,17.6,24,7.9,24,4.7,24,-,-,-,D
1962,20111018:0800,19.0,24,13.3,24,11.9,24,-,-,-,D
1962,20111019:0800,16.7,24,9.4,24,7.4,24,-,-,-,D
1962,20111020:0800,15.0,24,10.0,24,8.4,24,-,-,-,D
1962,20111021:0800,16.8,24,12.9,24,10.6,24,-,-,-,D
1962,20111022:0800,18.7,24,14.2,24,13.0,24,-,-,-,D
1962,20111023:0800,17.4,24,13.8,24,12.0,24,-,-,-,D
1962,20111024:0800,18.7,24,10.0,24,6.6,24,-,-,-,D
1962,20111025:0800,17.6,24,10.9,24,8.0,24,-,-,-,D
1962,20111026:0800,18.0,24,11.5,24,8.5,24,-,-,-,D
1962,20111027:0800,19.7,24,12.7,24,9.6,24,-,-,-,D
1962,20111028:0800,21.7,24,15.1,24,14.1,24,-,-,-,D
1962,20111029:0800,20.0,24,13.4,24,10.0,24,-,-,-,D
1962,20111030:0800,21.4,24,12.4,24,8.1,24,-,-,-,D
1962,20111031:0800,21.9,24,11.8,24,10.2,24,-,-,-,D
1962,20111101:0800,21.4,24,15.4,24,15.1,24,-,-,-,D
1962,20111102:0800,21.4,24,15.6,24,14.1,24,-,-,-,D
1962,20111103:0800,21.1,24,13.9,24,12.4,24,-,-,-,D
1962,20111104:0800,19.6,24,13.4,24,11.3,24,-,-,-,D
1962,20111105:0800,18.7,24,11.8,24,10.5,24,-,-,-,D
1962,20111106:0800,16.0,24,10.4,24,7.6,24,-,-,-,D
1962,20111107:0800,18.0,24,12.5,24,10.6,24,-,-,-,D
1962,20111108:0800,18.0,24,12.9,24,11.6,24,-,-,-,D
1962,20111109:0800,19.0,24,15.4,24,14.3,24,-,-,-,D
1962,20111110:0800,18.5,24,14.8,24,14.2,24,-,-,-,D
1962,20111111:0800,19.7,24,9.2,24,5.9,24,-,-,-,D
1962,20111112:0800,18.6,24,12.1,24,9.6,24,-,-,-,D
1962,20111113:0800,16.9,24,13.1,24,13.2,24,-,-,-,D
1962,20111114:0800,18.5,24,11.5,24,10.4,24,-,-,-,D
1962,20111115:0800,18.4,24,11.3,24,7.1,24,-,-,-,D
1962,20111116:0800,19.2,24,13.9,24,13.4,24,-,-,-,D
1962,20111117:0800,18.2,24,13.1,24,11.0,24,-,-,-,D
1962,20111118:0800,18.1,24,13.3,24,11.2,24,-,-,-,D
1962,20111119:0800,18.0,24,12.3,24,11.2,24,-,-,-,D
1962,20111120:0800,17.9,24,13.6,24,12.2,24,-,-,-,D
1962,20111121:0800,18.4,24,11.8,24,8.2,24,-,-,-,D
1962,20111122:0800,22.4,24,14.4,24,12.6,24,-,-,-,D
1962,20111123:0800,20.2,24,9.8,24,5.0,24,-,-,-,D
1962,20111124:0800,23.8,24,14.5,24,13.8,24,-,-,-,D
1962,20111125:0800,18.4,24,13.3,24,12.7,24,-,-,-,D
1962,20111126:0800,18.5,24,14.2,24,13.0,24,-,-,-,D
1962,20111127:0800,19.1,24,14.2,24,13.0,24,-,-,-,D
1962,20111128:0800,19.6,24,11.6,24,8.6,24,-,-,-,D
1962,20111129:0800,23.7,24,15.1,24,14.5,24,-,-,-,D
1962,20111130:0800,19.9,24,14.1,24,12.0,24,-,-,-,D
1962,20111201:0800,19.5,24,12.3,24,8.6,24,-,-,-,D
1962,20111202:0800,21.1,24,12.7,24,8.6,24,-,-,-,D
1962,20111203:0800,23.3,24,14.5,24,10.4,24,-,-,-,D
1962,20111204:0800,24.2,24,17.7,24,16.7,24,-,-,-,D
1962,20111205:0800,19.0,24,15.9,24,13.5,24,-,-,-,D
1962,20111206:0800,23.2,24,17.6,24,16.5,24,-,-,-,D
1962,20111207:0800,23.8,24,14.9,24,13.1,24,-,-,-,D
1962,20111208:0800,20.2,24,15.5,24,13.7,24,-,-,-,D
1962,20111209:0800,21.6,24,12.4,24,8.0,24,-,-,-,D
1962,20111210:0800,24.3,24,16.3,24,14.3,24,-,-,-,D
1962,20111211:0800,21.2,24,15.7,24,14.6,24,-,-,-,D
1962,20111212:0800,21.5,24,16.1,24,15.0,24,-,-,-,D
1962,20111213:0800,19.2,24,16.5,24,16.1,24,-,-,-,D
1962,20111214:0800,20.6,24,18.0,24,16.8,24,-,-,-,D
1962,20111215:0800,20.8,24,16.7,24,16.2,24,-,-,-,D
1962,20111216:0800,19.2,24,14.4,24,11.9,24,-,-,-,D
1962,20111217:0800,21.6,24,15.6,24,13.8,24,-,-,-,D
1962,20111218:0800,23.0,24,12.6,24,12.6,24,-,-,-,D
1962,20111219:0800,15.3,24,12.8,24,11.7,24,-,-,-,D
1962,20111220:0800,20.8,24,11.7,24,9.4,24,-,-,-,D
1962,20111221:0800,22.1,24,12.0,24,8.8,24,-,-,-,D
1962,20111222:0800,22.5,24,14.0,24,11.2,24,-,-,-,D
1962,20111223:0800,21.8,24,15.1,24,13.8,24,-,-,-,D
1962,20111224:0800,21.6,24,11.6,24,9.1,24,-,-,-,D
1962,20111225:0800,22.2,24,13.9,24,11.4,24,-,-,-,D
1962,20111226:0800,22.3,24,15.7,24,13.9,24,-,-,-,D
1962,20111227:0800,22.2,24,13.4,24,11.3,24,-,-,-,D
1962,20111228:0800,22.6,24,17.1,24,16.2,24,-,-,-,D
1962,20111229:0800,22.6,24,18.6,24,17.3,24,-,-,-,D
1962,20111230:0800,22.3,24,18.5,24,18.0,24,-,-,-,D
