Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200604110922

Parameters
Date range,01 Jan 2010 - 03 Jun 2020
Region type,New Zealand
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
18/10/2017,18/10/2017,N/A,NZ,New Zealand,109.588
19/10/2017,19/10/2017,N/A,NZ,New Zealand,109.606
20/10/2017,20/10/2017,N/A,NZ,New Zealand,106.082
21/10/2017,21/10/2017,N/A,NZ,New Zealand,94.978
22/10/2017,22/10/2017,N/A,NZ,New Zealand,92.331
23/10/2017,23/10/2017,N/A,NZ,New Zealand,97.301
24/10/2017,24/10/2017,N/A,NZ,New Zealand,104.892
25/10/2017,25/10/2017,N/A,NZ,New Zealand,107.259
26/10/2017,26/10/2017,N/A,NZ,New Zealand,106.267
27/10/2017,27/10/2017,N/A,NZ,New Zealand,107.581
28/10/2017,28/10/2017,N/A,NZ,New Zealand,98.531
29/10/2017,29/10/2017,N/A,NZ,New Zealand,95.224
30/10/2017,30/10/2017,N/A,NZ,New Zealand,104.006
31/10/2017,31/10/2017,N/A,NZ,New Zealand,106.452
01/11/2017,01/11/2017,N/A,NZ,New Zealand,106.878
02/11/2017,02/11/2017,N/A,NZ,New Zealand,107.542
03/11/2017,03/11/2017,N/A,NZ,New Zealand,106.233
04/11/2017,04/11/2017,N/A,NZ,New Zealand,97.758
05/11/2017,05/11/2017,N/A,NZ,New Zealand,94.886
06/11/2017,06/11/2017,N/A,NZ,New Zealand,104.970
07/11/2017,07/11/2017,N/A,NZ,New Zealand,107.447
08/11/2017,08/11/2017,N/A,NZ,New Zealand,106.892
09/11/2017,09/11/2017,N/A,NZ,New Zealand,106.910
10/11/2017,10/11/2017,N/A,NZ,New Zealand,107.515
11/11/2017,11/11/2017,N/A,NZ,New Zealand,100.702
12/11/2017,12/11/2017,N/A,NZ,New Zealand,100.192
13/11/2017,13/11/2017,N/A,NZ,New Zealand,111.359
14/11/2017,14/11/2017,N/A,NZ,New Zealand,111.983
15/11/2017,15/11/2017,N/A,NZ,New Zealand,111.298
16/11/2017,16/11/2017,N/A,NZ,New Zealand,109.653
17/11/2017,17/11/2017,N/A,NZ,New Zealand,107.177
18/11/2017,18/11/2017,N/A,NZ,New Zealand,98.955
19/11/2017,19/11/2017,N/A,NZ,New Zealand,98.549
20/11/2017,20/11/2017,N/A,NZ,New Zealand,110.422
21/11/2017,21/11/2017,N/A,NZ,New Zealand,111.503
22/11/2017,22/11/2017,N/A,NZ,New Zealand,112.054
23/11/2017,23/11/2017,N/A,NZ,New Zealand,112.534
24/11/2017,24/11/2017,N/A,NZ,New Zealand,111.125
25/11/2017,25/11/2017,N/A,NZ,New Zealand,102.673
26/11/2017,26/11/2017,N/A,NZ,New Zealand,99.930
27/11/2017,27/11/2017,N/A,NZ,New Zealand,111.020
28/11/2017,28/11/2017,N/A,NZ,New Zealand,112.437
29/11/2017,29/11/2017,N/A,NZ,New Zealand,112.299
30/11/2017,30/11/2017,N/A,NZ,New Zealand,112.457
01/12/2017,01/12/2017,N/A,NZ,New Zealand,111.250
02/12/2017,02/12/2017,N/A,NZ,New Zealand,101.472
03/12/2017,03/12/2017,N/A,NZ,New Zealand,98.807
04/12/2017,04/12/2017,N/A,NZ,New Zealand,110.742
05/12/2017,05/12/2017,N/A,NZ,New Zealand,113.071
06/12/2017,06/12/2017,N/A,NZ,New Zealand,113.673
07/12/2017,07/12/2017,N/A,NZ,New Zealand,113.334
08/12/2017,08/12/2017,N/A,NZ,New Zealand,111.741
09/12/2017,09/12/2017,N/A,NZ,New Zealand,103.048
10/12/2017,10/12/2017,N/A,NZ,New Zealand,100.106
11/12/2017,11/12/2017,N/A,NZ,New Zealand,110.893
12/12/2017,12/12/2017,N/A,NZ,New Zealand,111.186
13/12/2017,13/12/2017,N/A,NZ,New Zealand,110.062
14/12/2017,14/12/2017,N/A,NZ,New Zealand,107.884
15/12/2017,15/12/2017,N/A,NZ,New Zealand,106.607
16/12/2017,16/12/2017,N/A,NZ,New Zealand,101.388
17/12/2017,17/12/2017,N/A,NZ,New Zealand,99.212
18/12/2017,18/12/2017,N/A,NZ,New Zealand,108.562
19/12/2017,19/12/2017,N/A,NZ,New Zealand,107.355
20/12/2017,20/12/2017,N/A,NZ,New Zealand,108.084
21/12/2017,21/12/2017,N/A,NZ,New Zealand,106.427
22/12/2017,22/12/2017,N/A,NZ,New Zealand,104.928
23/12/2017,23/12/2017,N/A,NZ,New Zealand,98.834
24/12/2017,24/12/2017,N/A,NZ,New Zealand,96.375
25/12/2017,25/12/2017,N/A,NZ,New Zealand,90.290
26/12/2017,26/12/2017,N/A,NZ,New Zealand,89.965
27/12/2017,27/12/2017,N/A,NZ,New Zealand,94.588
28/12/2017,28/12/2017,N/A,NZ,New Zealand,94.454
29/12/2017,29/12/2017,N/A,NZ,New Zealand,95.849
30/12/2017,30/12/2017,N/A,NZ,New Zealand,93.405
31/12/2017,31/12/2017,N/A,NZ,New Zealand,90.981
01/01/2018,01/01/2018,N/A,NZ,New Zealand,92.174
02/01/2018,02/01/2018,N/A,NZ,New Zealand,94.570
03/01/2018,03/01/2018,N/A,NZ,New Zealand,100.980
04/01/2018,04/01/2018,N/A,NZ,New Zealand,101.711
05/01/2018,05/01/2018,N/A,NZ,New Zealand,97.530
06/01/2018,06/01/2018,N/A,NZ,New Zealand,91.747
07/01/2018,07/01/2018,N/A,NZ,New Zealand,88.602
08/01/2018,08/01/2018,N/A,NZ,New Zealand,99.896
09/01/2018,09/01/2018,N/A,NZ,New Zealand,101.793
10/01/2018,10/01/2018,N/A,NZ,New Zealand,103.851
11/01/2018,11/01/2018,N/A,NZ,New Zealand,103.894
12/01/2018,12/01/2018,N/A,NZ,New Zealand,102.838
13/01/2018,13/01/2018,N/A,NZ,New Zealand,95.051
14/01/2018,14/01/2018,N/A,NZ,New Zealand,92.982
15/01/2018,15/01/2018,N/A,NZ,New Zealand,103.818
16/01/2018,16/01/2018,N/A,NZ,New Zealand,105.294
17/01/2018,17/01/2018,N/A,NZ,New Zealand,105.740
18/01/2018,18/01/2018,N/A,NZ,New Zealand,106.345
19/01/2018,19/01/2018,N/A,NZ,New Zealand,106.505
20/01/2018,20/01/2018,N/A,NZ,New Zealand,98.403
21/01/2018,21/01/2018,N/A,NZ,New Zealand,97.367
22/01/2018,22/01/2018,N/A,NZ,New Zealand,107.935
23/01/2018,23/01/2018,N/A,NZ,New Zealand,111.412
24/01/2018,24/01/2018,N/A,NZ,New Zealand,111.727
25/01/2018,25/01/2018,N/A,NZ,New Zealand,112.087
26/01/2018,26/01/2018,N/A,NZ,New Zealand,112.337
27/01/2018,27/01/2018,N/A,NZ,New Zealand,101.221
28/01/2018,28/01/2018,N/A,NZ,New Zealand,99.580
29/01/2018,29/01/2018,N/A,NZ,New Zealand,106.506
30/01/2018,30/01/2018,N/A,NZ,New Zealand,112.646
31/01/2018,31/01/2018,N/A,NZ,New Zealand,110.954
01/02/2018,01/02/2018,N/A,NZ,New Zealand,108.199
02/02/2018,02/02/2018,N/A,NZ,New Zealand,102.668
03/02/2018,03/02/2018,N/A,NZ,New Zealand,92.293
04/02/2018,04/02/2018,N/A,NZ,New Zealand,90.159
05/02/2018,05/02/2018,N/A,NZ,New Zealand,98.734
06/02/2018,06/02/2018,N/A,NZ,New Zealand,92.234
07/02/2018,07/02/2018,N/A,NZ,New Zealand,104.424
08/02/2018,08/02/2018,N/A,NZ,New Zealand,105.234
09/02/2018,09/02/2018,N/A,NZ,New Zealand,105.753
10/02/2018,10/02/2018,N/A,NZ,New Zealand,98.402
11/02/2018,11/02/2018,N/A,NZ,New Zealand,96.554
12/02/2018,12/02/2018,N/A,NZ,New Zealand,107.905
13/02/2018,13/02/2018,N/A,NZ,New Zealand,109.490
14/02/2018,14/02/2018,N/A,NZ,New Zealand,108.979
15/02/2018,15/02/2018,N/A,NZ,New Zealand,107.185
16/02/2018,16/02/2018,N/A,NZ,New Zealand,107.718
17/02/2018,17/02/2018,N/A,NZ,New Zealand,98.295
18/02/2018,18/02/2018,N/A,NZ,New Zealand,95.687
19/02/2018,19/02/2018,N/A,NZ,New Zealand,107.187
20/02/2018,20/02/2018,N/A,NZ,New Zealand,107.940
21/02/2018,21/02/2018,N/A,NZ,New Zealand,104.284
22/02/2018,22/02/2018,N/A,NZ,New Zealand,102.827
23/02/2018,23/02/2018,N/A,NZ,New Zealand,100.998
24/02/2018,24/02/2018,N/A,NZ,New Zealand,92.237
25/02/2018,25/02/2018,N/A,NZ,New Zealand,90.193
26/02/2018,26/02/2018,N/A,NZ,New Zealand,101.224
27/02/2018,27/02/2018,N/A,NZ,New Zealand,102.700
28/02/2018,28/02/2018,N/A,NZ,New Zealand,102.821
01/03/2018,01/03/2018,N/A,NZ,New Zealand,104.241
02/03/2018,02/03/2018,N/A,NZ,New Zealand,103.343
03/03/2018,03/03/2018,N/A,NZ,New Zealand,94.292
04/03/2018,04/03/2018,N/A,NZ,New Zealand,92.921
05/03/2018,05/03/2018,N/A,NZ,New Zealand,105.290
06/03/2018,06/03/2018,N/A,NZ,New Zealand,107.052
07/03/2018,07/03/2018,N/A,NZ,New Zealand,105.640
08/03/2018,08/03/2018,N/A,NZ,New Zealand,102.851
09/03/2018,09/03/2018,N/A,NZ,New Zealand,102.791
10/03/2018,10/03/2018,N/A,NZ,New Zealand,93.397
11/03/2018,11/03/2018,N/A,NZ,New Zealand,90.943
12/03/2018,12/03/2018,N/A,NZ,New Zealand,101.257
13/03/2018,13/03/2018,N/A,NZ,New Zealand,100.769
14/03/2018,14/03/2018,N/A,NZ,New Zealand,101.338
15/03/2018,15/03/2018,N/A,NZ,New Zealand,101.671
16/03/2018,16/03/2018,N/A,NZ,New Zealand,101.528
17/03/2018,17/03/2018,N/A,NZ,New Zealand,94.319
18/03/2018,18/03/2018,N/A,NZ,New Zealand,91.536
19/03/2018,19/03/2018,N/A,NZ,New Zealand,101.582
20/03/2018,20/03/2018,N/A,NZ,New Zealand,103.356
21/03/2018,21/03/2018,N/A,NZ,New Zealand,104.174
22/03/2018,22/03/2018,N/A,NZ,New Zealand,106.057
23/03/2018,23/03/2018,N/A,NZ,New Zealand,104.674
24/03/2018,24/03/2018,N/A,NZ,New Zealand,95.426
25/03/2018,25/03/2018,N/A,NZ,New Zealand,92.227
26/03/2018,26/03/2018,N/A,NZ,New Zealand,101.763
27/03/2018,27/03/2018,N/A,NZ,New Zealand,103.816
28/03/2018,28/03/2018,N/A,NZ,New Zealand,103.737
29/03/2018,29/03/2018,N/A,NZ,New Zealand,104.197
30/03/2018,30/03/2018,N/A,NZ,New Zealand,91.791
31/03/2018,31/03/2018,N/A,NZ,New Zealand,88.789
01/04/2018,01/04/2018,N/A,NZ,New Zealand,91.571
02/04/2018,02/04/2018,N/A,NZ,New Zealand,89.260
03/04/2018,03/04/2018,N/A,NZ,New Zealand,100.897
04/04/2018,04/04/2018,N/A,NZ,New Zealand,103.739
05/04/2018,05/04/2018,N/A,NZ,New Zealand,105.173
06/04/2018,06/04/2018,N/A,NZ,New Zealand,104.389
07/04/2018,07/04/2018,N/A,NZ,New Zealand,96.074
08/04/2018,08/04/2018,N/A,NZ,New Zealand,93.973
09/04/2018,09/04/2018,N/A,NZ,New Zealand,106.285
10/04/2018,10/04/2018,N/A,NZ,New Zealand,110.933
11/04/2018,11/04/2018,N/A,NZ,New Zealand,115.479
12/04/2018,12/04/2018,N/A,NZ,New Zealand,114.625
13/04/2018,13/04/2018,N/A,NZ,New Zealand,110.745
14/04/2018,14/04/2018,N/A,NZ,New Zealand,103.829
15/04/2018,15/04/2018,N/A,NZ,New Zealand,98.685
16/04/2018,16/04/2018,N/A,NZ,New Zealand,105.080
17/04/2018,17/04/2018,N/A,NZ,New Zealand,105.292
18/04/2018,18/04/2018,N/A,NZ,New Zealand,105.572
19/04/2018,19/04/2018,N/A,NZ,New Zealand,106.435
20/04/2018,20/04/2018,N/A,NZ,New Zealand,103.912
21/04/2018,21/04/2018,N/A,NZ,New Zealand,95.265
22/04/2018,22/04/2018,N/A,NZ,New Zealand,95.822
23/04/2018,23/04/2018,N/A,NZ,New Zealand,108.304
24/04/2018,24/04/2018,N/A,NZ,New Zealand,106.851
25/04/2018,25/04/2018,N/A,NZ,New Zealand,97.905
26/04/2018,26/04/2018,N/A,NZ,New Zealand,106.921
27/04/2018,27/04/2018,N/A,NZ,New Zealand,106.822
28/04/2018,28/04/2018,N/A,NZ,New Zealand,101.225
29/04/2018,29/04/2018,N/A,NZ,New Zealand,98.587
30/04/2018,30/04/2018,N/A,NZ,New Zealand,109.752
01/05/2018,01/05/2018,N/A,NZ,New Zealand,109.137
02/05/2018,02/05/2018,N/A,NZ,New Zealand,108.035
03/05/2018,03/05/2018,N/A,NZ,New Zealand,111.751
04/05/2018,04/05/2018,N/A,NZ,New Zealand,110.622
05/05/2018,05/05/2018,N/A,NZ,New Zealand,100.575
06/05/2018,06/05/2018,N/A,NZ,New Zealand,95.569
07/05/2018,07/05/2018,N/A,NZ,New Zealand,105.791
08/05/2018,08/05/2018,N/A,NZ,New Zealand,105.892
09/05/2018,09/05/2018,N/A,NZ,New Zealand,106.497
10/05/2018,10/05/2018,N/A,NZ,New Zealand,109.339
11/05/2018,11/05/2018,N/A,NZ,New Zealand,108.009
12/05/2018,12/05/2018,N/A,NZ,New Zealand,100.381
13/05/2018,13/05/2018,N/A,NZ,New Zealand,99.604
14/05/2018,14/05/2018,N/A,NZ,New Zealand,110.274
15/05/2018,15/05/2018,N/A,NZ,New Zealand,110.697
16/05/2018,16/05/2018,N/A,NZ,New Zealand,110.088
17/05/2018,17/05/2018,N/A,NZ,New Zealand,109.660
18/05/2018,18/05/2018,N/A,NZ,New Zealand,108.293
19/05/2018,19/05/2018,N/A,NZ,New Zealand,99.818
20/05/2018,20/05/2018,N/A,NZ,New Zealand,96.991
21/05/2018,21/05/2018,N/A,NZ,New Zealand,108.302
22/05/2018,22/05/2018,N/A,NZ,New Zealand,110.494
23/05/2018,23/05/2018,N/A,NZ,New Zealand,116.495
24/05/2018,24/05/2018,N/A,NZ,New Zealand,116.499
25/05/2018,25/05/2018,N/A,NZ,New Zealand,117.648
26/05/2018,26/05/2018,N/A,NZ,New Zealand,108.719
27/05/2018,27/05/2018,N/A,NZ,New Zealand,106.769
28/05/2018,28/05/2018,N/A,NZ,New Zealand,124.201
29/05/2018,29/05/2018,N/A,NZ,New Zealand,126.343
30/05/2018,30/05/2018,N/A,NZ,New Zealand,127.042
31/05/2018,31/05/2018,N/A,NZ,New Zealand,127.327
01/06/2018,01/06/2018,N/A,NZ,New Zealand,123.793
02/06/2018,02/06/2018,N/A,NZ,New Zealand,110.709
03/06/2018,03/06/2018,N/A,NZ,New Zealand,107.181
04/06/2018,04/06/2018,N/A,NZ,New Zealand,106.805
05/06/2018,05/06/2018,N/A,NZ,New Zealand,116.511
06/06/2018,06/06/2018,N/A,NZ,New Zealand,125.054
07/06/2018,07/06/2018,N/A,NZ,New Zealand,125.461
08/06/2018,08/06/2018,N/A,NZ,New Zealand,120.646
09/06/2018,09/06/2018,N/A,NZ,New Zealand,112.107
10/06/2018,10/06/2018,N/A,NZ,New Zealand,110.537
11/06/2018,11/06/2018,N/A,NZ,New Zealand,123.237
12/06/2018,12/06/2018,N/A,NZ,New Zealand,121.238
13/06/2018,13/06/2018,N/A,NZ,New Zealand,118.770
14/06/2018,14/06/2018,N/A,NZ,New Zealand,116.837
15/06/2018,15/06/2018,N/A,NZ,New Zealand,116.296
16/06/2018,16/06/2018,N/A,NZ,New Zealand,104.460
17/06/2018,17/06/2018,N/A,NZ,New Zealand,102.452
18/06/2018,18/06/2018,N/A,NZ,New Zealand,117.942
19/06/2018,19/06/2018,N/A,NZ,New Zealand,117.308
20/06/2018,20/06/2018,N/A,NZ,New Zealand,121.700
21/06/2018,21/06/2018,N/A,NZ,New Zealand,124.833
22/06/2018,22/06/2018,N/A,NZ,New Zealand,127.409
23/06/2018,23/06/2018,N/A,NZ,New Zealand,116.944
24/06/2018,24/06/2018,N/A,NZ,New Zealand,108.983
25/06/2018,25/06/2018,N/A,NZ,New Zealand,121.881
26/06/2018,26/06/2018,N/A,NZ,New Zealand,129.528
27/06/2018,27/06/2018,N/A,NZ,New Zealand,128.599
28/06/2018,28/06/2018,N/A,NZ,New Zealand,127.512
29/06/2018,29/06/2018,N/A,NZ,New Zealand,126.472
30/06/2018,30/06/2018,N/A,NZ,New Zealand,119.029
01/07/2018,01/07/2018,N/A,NZ,New Zealand,114.206
02/07/2018,02/07/2018,N/A,NZ,New Zealand,120.268
03/07/2018,03/07/2018,N/A,NZ,New Zealand,125.524
04/07/2018,04/07/2018,N/A,NZ,New Zealand,128.406
05/07/2018,05/07/2018,N/A,NZ,New Zealand,126.159
06/07/2018,06/07/2018,N/A,NZ,New Zealand,121.171
07/07/2018,07/07/2018,N/A,NZ,New Zealand,109.298
08/07/2018,08/07/2018,N/A,NZ,New Zealand,105.902
09/07/2018,09/07/2018,N/A,NZ,New Zealand,116.742
10/07/2018,10/07/2018,N/A,NZ,New Zealand,121.816
11/07/2018,11/07/2018,N/A,NZ,New Zealand,121.386
12/07/2018,12/07/2018,N/A,NZ,New Zealand,120.515
13/07/2018,13/07/2018,N/A,NZ,New Zealand,122.392
14/07/2018,14/07/2018,N/A,NZ,New Zealand,109.088
15/07/2018,15/07/2018,N/A,NZ,New Zealand,108.625
16/07/2018,16/07/2018,N/A,NZ,New Zealand,115.200
17/07/2018,17/07/2018,N/A,NZ,New Zealand,115.783
18/07/2018,18/07/2018,N/A,NZ,New Zealand,118.988
19/07/2018,19/07/2018,N/A,NZ,New Zealand,119.558
20/07/2018,20/07/2018,N/A,NZ,New Zealand,118.202
21/07/2018,21/07/2018,N/A,NZ,New Zealand,109.109
22/07/2018,22/07/2018,N/A,NZ,New Zealand,104.690
23/07/2018,23/07/2018,N/A,NZ,New Zealand,121.623
24/07/2018,24/07/2018,N/A,NZ,New Zealand,126.552
25/07/2018,25/07/2018,N/A,NZ,New Zealand,126.120
26/07/2018,26/07/2018,N/A,NZ,New Zealand,118.886
27/07/2018,27/07/2018,N/A,NZ,New Zealand,120.271
28/07/2018,28/07/2018,N/A,NZ,New Zealand,107.133
29/07/2018,29/07/2018,N/A,NZ,New Zealand,105.530
30/07/2018,30/07/2018,N/A,NZ,New Zealand,120.728
31/07/2018,31/07/2018,N/A,NZ,New Zealand,123.307
01/08/2018,01/08/2018,N/A,NZ,New Zealand,118.237
02/08/2018,02/08/2018,N/A,NZ,New Zealand,120.907
03/08/2018,03/08/2018,N/A,NZ,New Zealand,120.683
04/08/2018,04/08/2018,N/A,NZ,New Zealand,113.666
05/08/2018,05/08/2018,N/A,NZ,New Zealand,111.553
06/08/2018,06/08/2018,N/A,NZ,New Zealand,120.061
07/08/2018,07/08/2018,N/A,NZ,New Zealand,119.360
08/08/2018,08/08/2018,N/A,NZ,New Zealand,120.469
09/08/2018,09/08/2018,N/A,NZ,New Zealand,117.053
10/08/2018,10/08/2018,N/A,NZ,New Zealand,116.402
11/08/2018,11/08/2018,N/A,NZ,New Zealand,109.515
12/08/2018,12/08/2018,N/A,NZ,New Zealand,108.356
13/08/2018,13/08/2018,N/A,NZ,New Zealand,120.523
14/08/2018,14/08/2018,N/A,NZ,New Zealand,122.279
15/08/2018,15/08/2018,N/A,NZ,New Zealand,118.415
16/08/2018,16/08/2018,N/A,NZ,New Zealand,115.601
17/08/2018,17/08/2018,N/A,NZ,New Zealand,115.466
18/08/2018,18/08/2018,N/A,NZ,New Zealand,111.491
19/08/2018,19/08/2018,N/A,NZ,New Zealand,111.845
20/08/2018,20/08/2018,N/A,NZ,New Zealand,123.277
21/08/2018,21/08/2018,N/A,NZ,New Zealand,122.471
22/08/2018,22/08/2018,N/A,NZ,New Zealand,122.638
23/08/2018,23/08/2018,N/A,NZ,New Zealand,122.568
24/08/2018,24/08/2018,N/A,NZ,New Zealand,121.813
25/08/2018,25/08/2018,N/A,NZ,New Zealand,112.492
26/08/2018,26/08/2018,N/A,NZ,New Zealand,108.107
27/08/2018,27/08/2018,N/A,NZ,New Zealand,116.955
28/08/2018,28/08/2018,N/A,NZ,New Zealand,119.118
29/08/2018,29/08/2018,N/A,NZ,New Zealand,121.224
30/08/2018,30/08/2018,N/A,NZ,New Zealand,118.707
31/08/2018,31/08/2018,N/A,NZ,New Zealand,119.956
01/09/2018,01/09/2018,N/A,NZ,New Zealand,106.035
02/09/2018,02/09/2018,N/A,NZ,New Zealand,107.043
03/09/2018,03/09/2018,N/A,NZ,New Zealand,121.317
04/09/2018,04/09/2018,N/A,NZ,New Zealand,124.341
05/09/2018,05/09/2018,N/A,NZ,New Zealand,122.545
06/09/2018,06/09/2018,N/A,NZ,New Zealand,124.883
07/09/2018,07/09/2018,N/A,NZ,New Zealand,121.308
08/09/2018,08/09/2018,N/A,NZ,New Zealand,111.358
09/09/2018,09/09/2018,N/A,NZ,New Zealand,110.316
10/09/2018,10/09/2018,N/A,NZ,New Zealand,120.279
11/09/2018,11/09/2018,N/A,NZ,New Zealand,118.289
12/09/2018,12/09/2018,N/A,NZ,New Zealand,115.297
13/09/2018,13/09/2018,N/A,NZ,New Zealand,114.538
14/09/2018,14/09/2018,N/A,NZ,New Zealand,109.068
15/09/2018,15/09/2018,N/A,NZ,New Zealand,101.356
16/09/2018,16/09/2018,N/A,NZ,New Zealand,100.562
17/09/2018,17/09/2018,N/A,NZ,New Zealand,112.171
18/09/2018,18/09/2018,N/A,NZ,New Zealand,112.243
19/09/2018,19/09/2018,N/A,NZ,New Zealand,110.049
20/09/2018,20/09/2018,N/A,NZ,New Zealand,108.703
21/09/2018,21/09/2018,N/A,NZ,New Zealand,110.176
22/09/2018,22/09/2018,N/A,NZ,New Zealand,101.678
23/09/2018,23/09/2018,N/A,NZ,New Zealand,100.579
24/09/2018,24/09/2018,N/A,NZ,New Zealand,112.199
25/09/2018,25/09/2018,N/A,NZ,New Zealand,117.117
26/09/2018,26/09/2018,N/A,NZ,New Zealand,115.919
27/09/2018,27/09/2018,N/A,NZ,New Zealand,115.741
28/09/2018,28/09/2018,N/A,NZ,New Zealand,113.610
29/09/2018,29/09/2018,N/A,NZ,New Zealand,103.437
30/09/2018,30/09/2018,N/A,NZ,New Zealand,98.196
01/10/2018,01/10/2018,N/A,NZ,New Zealand,110.933
02/10/2018,02/10/2018,N/A,NZ,New Zealand,111.300
03/10/2018,03/10/2018,N/A,NZ,New Zealand,112.359
04/10/2018,04/10/2018,N/A,NZ,New Zealand,110.968
05/10/2018,05/10/2018,N/A,NZ,New Zealand,110.272
06/10/2018,06/10/2018,N/A,NZ,New Zealand,101.637
07/10/2018,07/10/2018,N/A,NZ,New Zealand,99.495
08/10/2018,08/10/2018,N/A,NZ,New Zealand,109.931
09/10/2018,09/10/2018,N/A,NZ,New Zealand,110.189
10/10/2018,10/10/2018,N/A,NZ,New Zealand,110.170
11/10/2018,11/10/2018,N/A,NZ,New Zealand,111.697
12/10/2018,12/10/2018,N/A,NZ,New Zealand,111.966
13/10/2018,13/10/2018,N/A,NZ,New Zealand,105.132
14/10/2018,14/10/2018,N/A,NZ,New Zealand,102.123
15/10/2018,15/10/2018,N/A,NZ,New Zealand,111.442
16/10/2018,16/10/2018,N/A,NZ,New Zealand,110.692
17/10/2018,17/10/2018,N/A,NZ,New Zealand,109.322
18/10/2018,18/10/2018,N/A,NZ,New Zealand,110.740
19/10/2018,19/10/2018,N/A,NZ,New Zealand,107.839
20/10/2018,20/10/2018,N/A,NZ,New Zealand,97.896
21/10/2018,21/10/2018,N/A,NZ,New Zealand,95.764
22/10/2018,22/10/2018,N/A,NZ,New Zealand,98.978
23/10/2018,23/10/2018,N/A,NZ,New Zealand,108.370
24/10/2018,24/10/2018,N/A,NZ,New Zealand,108.384
25/10/2018,25/10/2018,N/A,NZ,New Zealand,109.392
26/10/2018,26/10/2018,N/A,NZ,New Zealand,106.914
27/10/2018,27/10/2018,N/A,NZ,New Zealand,98.830
28/10/2018,28/10/2018,N/A,NZ,New Zealand,95.743
29/10/2018,29/10/2018,N/A,NZ,New Zealand,107.779
30/10/2018,30/10/2018,N/A,NZ,New Zealand,110.490
31/10/2018,31/10/2018,N/A,NZ,New Zealand,107.734
01/11/2018,01/11/2018,N/A,NZ,New Zealand,108.563
02/11/2018,02/11/2018,N/A,NZ,New Zealand,106.126
03/11/2018,03/11/2018,N/A,NZ,New Zealand,98.433
04/11/2018,04/11/2018,N/A,NZ,New Zealand,93.444
05/11/2018,05/11/2018,N/A,NZ,New Zealand,103.276
06/11/2018,06/11/2018,N/A,NZ,New Zealand,104.814
07/11/2018,07/11/2018,N/A,NZ,New Zealand,105.480
08/11/2018,08/11/2018,N/A,NZ,New Zealand,106.596
09/11/2018,09/11/2018,N/A,NZ,New Zealand,107.192
10/11/2018,10/11/2018,N/A,NZ,New Zealand,96.390
11/11/2018,11/11/2018,N/A,NZ,New Zealand,94.512
12/11/2018,12/11/2018,N/A,NZ,New Zealand,104.587
13/11/2018,13/11/2018,N/A,NZ,New Zealand,104.454
14/11/2018,14/11/2018,N/A,NZ,New Zealand,104.505
15/11/2018,15/11/2018,N/A,NZ,New Zealand,104.735
16/11/2018,16/11/2018,N/A,NZ,New Zealand,103.075
17/11/2018,17/11/2018,N/A,NZ,New Zealand,95.502
18/11/2018,18/11/2018,N/A,NZ,New Zealand,93.080
19/11/2018,19/11/2018,N/A,NZ,New Zealand,106.090
20/11/2018,20/11/2018,N/A,NZ,New Zealand,112.478
21/11/2018,21/11/2018,N/A,NZ,New Zealand,111.265
22/11/2018,22/11/2018,N/A,NZ,New Zealand,107.441
23/11/2018,23/11/2018,N/A,NZ,New Zealand,105.213
24/11/2018,24/11/2018,N/A,NZ,New Zealand,95.882
25/11/2018,25/11/2018,N/A,NZ,New Zealand,94.933
26/11/2018,26/11/2018,N/A,NZ,New Zealand,106.284
27/11/2018,27/11/2018,N/A,NZ,New Zealand,106.706
28/11/2018,28/11/2018,N/A,NZ,New Zealand,106.816
29/11/2018,29/11/2018,N/A,NZ,New Zealand,105.534
30/11/2018,30/11/2018,N/A,NZ,New Zealand,103.557
01/12/2018,01/12/2018,N/A,NZ,New Zealand,95.213
02/12/2018,02/12/2018,N/A,NZ,New Zealand,94.253
03/12/2018,03/12/2018,N/A,NZ,New Zealand,104.623
04/12/2018,04/12/2018,N/A,NZ,New Zealand,104.156
05/12/2018,05/12/2018,N/A,NZ,New Zealand,102.224
06/12/2018,06/12/2018,N/A,NZ,New Zealand,103.752
07/12/2018,07/12/2018,N/A,NZ,New Zealand,103.126
08/12/2018,08/12/2018,N/A,NZ,New Zealand,94.328
09/12/2018,09/12/2018,N/A,NZ,New Zealand,91.972
10/12/2018,10/12/2018,N/A,NZ,New Zealand,104.492
11/12/2018,11/12/2018,N/A,NZ,New Zealand,107.916
12/12/2018,12/12/2018,N/A,NZ,New Zealand,107.857
13/12/2018,13/12/2018,N/A,NZ,New Zealand,106.916
14/12/2018,14/12/2018,N/A,NZ,New Zealand,105.590
15/12/2018,15/12/2018,N/A,NZ,New Zealand,96.666
16/12/2018,16/12/2018,N/A,NZ,New Zealand,95.184
17/12/2018,17/12/2018,N/A,NZ,New Zealand,105.261
18/12/2018,18/12/2018,N/A,NZ,New Zealand,104.913
19/12/2018,19/12/2018,N/A,NZ,New Zealand,104.880
20/12/2018,20/12/2018,N/A,NZ,New Zealand,104.455
21/12/2018,21/12/2018,N/A,NZ,New Zealand,100.254
22/12/2018,22/12/2018,N/A,NZ,New Zealand,93.230
23/12/2018,23/12/2018,N/A,NZ,New Zealand,91.304
24/12/2018,24/12/2018,N/A,NZ,New Zealand,93.376
