Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200429171210

Parameters
Date range,01 Jan 2010 - 28 Apr 2020
Region type,Zone
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
29/05/2015,29/05/2015,N/A,LSI,Lower South Island,24.220
30/05/2015,30/05/2015,N/A,UNI,Upper North Island,30.307
30/05/2015,30/05/2015,N/A,CNI,Central North Island,22.978
30/05/2015,30/05/2015,N/A,LNI,Lower North Island,14.150
30/05/2015,30/05/2015,N/A,USI,Upper South Island,17.093
30/05/2015,30/05/2015,N/A,LSI,Lower South Island,23.240
31/05/2015,31/05/2015,N/A,UNI,Upper North Island,28.576
31/05/2015,31/05/2015,N/A,CNI,Central North Island,21.423
31/05/2015,31/05/2015,N/A,LNI,Lower North Island,13.624
31/05/2015,31/05/2015,N/A,USI,Upper South Island,15.156
31/05/2015,31/05/2015,N/A,LSI,Lower South Island,22.197
01/06/2015,01/06/2015,N/A,UNI,Upper North Island,28.456
01/06/2015,01/06/2015,N/A,CNI,Central North Island,20.171
01/06/2015,01/06/2015,N/A,LNI,Lower North Island,14.172
01/06/2015,01/06/2015,N/A,USI,Upper South Island,14.471
01/06/2015,01/06/2015,N/A,LSI,Lower South Island,22.931
02/06/2015,02/06/2015,N/A,UNI,Upper North Island,32.145
02/06/2015,02/06/2015,N/A,CNI,Central North Island,21.853
02/06/2015,02/06/2015,N/A,LNI,Lower North Island,15.304
02/06/2015,02/06/2015,N/A,USI,Upper South Island,16.159
02/06/2015,02/06/2015,N/A,LSI,Lower South Island,23.103
03/06/2015,03/06/2015,N/A,UNI,Upper North Island,34.077
03/06/2015,03/06/2015,N/A,CNI,Central North Island,21.989
03/06/2015,03/06/2015,N/A,LNI,Lower North Island,15.755
03/06/2015,03/06/2015,N/A,USI,Upper South Island,16.694
03/06/2015,03/06/2015,N/A,LSI,Lower South Island,23.302
04/06/2015,04/06/2015,N/A,UNI,Upper North Island,34.838
04/06/2015,04/06/2015,N/A,CNI,Central North Island,22.404
04/06/2015,04/06/2015,N/A,LNI,Lower North Island,16.654
04/06/2015,04/06/2015,N/A,USI,Upper South Island,18.165
04/06/2015,04/06/2015,N/A,LSI,Lower South Island,23.709
05/06/2015,05/06/2015,N/A,UNI,Upper North Island,33.887
05/06/2015,05/06/2015,N/A,CNI,Central North Island,23.294
05/06/2015,05/06/2015,N/A,LNI,Lower North Island,17.368
05/06/2015,05/06/2015,N/A,USI,Upper South Island,18.475
05/06/2015,05/06/2015,N/A,LSI,Lower South Island,24.275
06/06/2015,06/06/2015,N/A,UNI,Upper North Island,30.392
06/06/2015,06/06/2015,N/A,CNI,Central North Island,21.614
06/06/2015,06/06/2015,N/A,LNI,Lower North Island,15.467
06/06/2015,06/06/2015,N/A,USI,Upper South Island,16.644
06/06/2015,06/06/2015,N/A,LSI,Lower South Island,23.318
07/06/2015,07/06/2015,N/A,UNI,Upper North Island,30.451
07/06/2015,07/06/2015,N/A,CNI,Central North Island,22.445
07/06/2015,07/06/2015,N/A,LNI,Lower North Island,13.802
07/06/2015,07/06/2015,N/A,USI,Upper South Island,15.543
07/06/2015,07/06/2015,N/A,LSI,Lower South Island,21.779
08/06/2015,08/06/2015,N/A,UNI,Upper North Island,34.952
08/06/2015,08/06/2015,N/A,CNI,Central North Island,25.300
08/06/2015,08/06/2015,N/A,LNI,Lower North Island,15.422
08/06/2015,08/06/2015,N/A,USI,Upper South Island,16.911
08/06/2015,08/06/2015,N/A,LSI,Lower South Island,22.514
09/06/2015,09/06/2015,N/A,UNI,Upper North Island,35.865
09/06/2015,09/06/2015,N/A,CNI,Central North Island,24.801
09/06/2015,09/06/2015,N/A,LNI,Lower North Island,14.342
09/06/2015,09/06/2015,N/A,USI,Upper South Island,15.871
09/06/2015,09/06/2015,N/A,LSI,Lower South Island,22.304
10/06/2015,10/06/2015,N/A,UNI,Upper North Island,34.719
10/06/2015,10/06/2015,N/A,CNI,Central North Island,23.608
10/06/2015,10/06/2015,N/A,LNI,Lower North Island,14.432
10/06/2015,10/06/2015,N/A,USI,Upper South Island,15.511
10/06/2015,10/06/2015,N/A,LSI,Lower South Island,22.657
11/06/2015,11/06/2015,N/A,UNI,Upper North Island,34.899
11/06/2015,11/06/2015,N/A,CNI,Central North Island,22.846
11/06/2015,11/06/2015,N/A,LNI,Lower North Island,15.502
11/06/2015,11/06/2015,N/A,USI,Upper South Island,17.251
11/06/2015,11/06/2015,N/A,LSI,Lower South Island,23.579
12/06/2015,12/06/2015,N/A,UNI,Upper North Island,34.706
12/06/2015,12/06/2015,N/A,CNI,Central North Island,23.352
12/06/2015,12/06/2015,N/A,LNI,Lower North Island,15.491
12/06/2015,12/06/2015,N/A,USI,Upper South Island,17.230
12/06/2015,12/06/2015,N/A,LSI,Lower South Island,22.993
13/06/2015,13/06/2015,N/A,UNI,Upper North Island,30.776
13/06/2015,13/06/2015,N/A,CNI,Central North Island,22.050
13/06/2015,13/06/2015,N/A,LNI,Lower North Island,13.782
13/06/2015,13/06/2015,N/A,USI,Upper South Island,15.551
13/06/2015,13/06/2015,N/A,LSI,Lower South Island,22.795
14/06/2015,14/06/2015,N/A,UNI,Upper North Island,29.641
14/06/2015,14/06/2015,N/A,CNI,Central North Island,20.473
14/06/2015,14/06/2015,N/A,LNI,Lower North Island,12.607
14/06/2015,14/06/2015,N/A,USI,Upper South Island,14.280
14/06/2015,14/06/2015,N/A,LSI,Lower South Island,21.808
15/06/2015,15/06/2015,N/A,UNI,Upper North Island,34.533
15/06/2015,15/06/2015,N/A,CNI,Central North Island,23.010
15/06/2015,15/06/2015,N/A,LNI,Lower North Island,16.678
15/06/2015,15/06/2015,N/A,USI,Upper South Island,18.020
15/06/2015,15/06/2015,N/A,LSI,Lower South Island,23.605
16/06/2015,16/06/2015,N/A,UNI,Upper North Island,36.311
16/06/2015,16/06/2015,N/A,CNI,Central North Island,24.709
16/06/2015,16/06/2015,N/A,LNI,Lower North Island,18.017
16/06/2015,16/06/2015,N/A,USI,Upper South Island,18.156
16/06/2015,16/06/2015,N/A,LSI,Lower South Island,23.263
17/06/2015,17/06/2015,N/A,UNI,Upper North Island,36.898
17/06/2015,17/06/2015,N/A,CNI,Central North Island,25.935
17/06/2015,17/06/2015,N/A,LNI,Lower North Island,17.231
17/06/2015,17/06/2015,N/A,USI,Upper South Island,18.850
17/06/2015,17/06/2015,N/A,LSI,Lower South Island,23.607
18/06/2015,18/06/2015,N/A,UNI,Upper North Island,36.356
18/06/2015,18/06/2015,N/A,CNI,Central North Island,25.361
18/06/2015,18/06/2015,N/A,LNI,Lower North Island,15.634
18/06/2015,18/06/2015,N/A,USI,Upper South Island,18.510
18/06/2015,18/06/2015,N/A,LSI,Lower South Island,23.891
19/06/2015,19/06/2015,N/A,UNI,Upper North Island,34.438
19/06/2015,19/06/2015,N/A,CNI,Central North Island,23.631
19/06/2015,19/06/2015,N/A,LNI,Lower North Island,15.001
19/06/2015,19/06/2015,N/A,USI,Upper South Island,18.610
19/06/2015,19/06/2015,N/A,LSI,Lower South Island,23.776
20/06/2015,20/06/2015,N/A,UNI,Upper North Island,30.396
20/06/2015,20/06/2015,N/A,CNI,Central North Island,21.370
20/06/2015,20/06/2015,N/A,LNI,Lower North Island,14.429
20/06/2015,20/06/2015,N/A,USI,Upper South Island,16.328
20/06/2015,20/06/2015,N/A,LSI,Lower South Island,22.959
21/06/2015,21/06/2015,N/A,UNI,Upper North Island,29.747
21/06/2015,21/06/2015,N/A,CNI,Central North Island,20.642
21/06/2015,21/06/2015,N/A,LNI,Lower North Island,13.444
21/06/2015,21/06/2015,N/A,USI,Upper South Island,15.616
21/06/2015,21/06/2015,N/A,LSI,Lower South Island,22.601
22/06/2015,22/06/2015,N/A,UNI,Upper North Island,36.026
22/06/2015,22/06/2015,N/A,CNI,Central North Island,23.713
22/06/2015,22/06/2015,N/A,LNI,Lower North Island,17.590
22/06/2015,22/06/2015,N/A,USI,Upper South Island,19.800
22/06/2015,22/06/2015,N/A,LSI,Lower South Island,24.994
23/06/2015,23/06/2015,N/A,UNI,Upper North Island,39.000
23/06/2015,23/06/2015,N/A,CNI,Central North Island,26.124
23/06/2015,23/06/2015,N/A,LNI,Lower North Island,18.083
23/06/2015,23/06/2015,N/A,USI,Upper South Island,20.014
23/06/2015,23/06/2015,N/A,LSI,Lower South Island,25.213
24/06/2015,24/06/2015,N/A,UNI,Upper North Island,39.478
24/06/2015,24/06/2015,N/A,CNI,Central North Island,25.031
24/06/2015,24/06/2015,N/A,LNI,Lower North Island,18.399
24/06/2015,24/06/2015,N/A,USI,Upper South Island,20.321
24/06/2015,24/06/2015,N/A,LSI,Lower South Island,25.126
25/06/2015,25/06/2015,N/A,UNI,Upper North Island,38.566
25/06/2015,25/06/2015,N/A,CNI,Central North Island,24.915
25/06/2015,25/06/2015,N/A,LNI,Lower North Island,18.631
25/06/2015,25/06/2015,N/A,USI,Upper South Island,19.847
25/06/2015,25/06/2015,N/A,LSI,Lower South Island,24.674
26/06/2015,26/06/2015,N/A,UNI,Upper North Island,36.178
26/06/2015,26/06/2015,N/A,CNI,Central North Island,25.172
26/06/2015,26/06/2015,N/A,LNI,Lower North Island,15.794
26/06/2015,26/06/2015,N/A,USI,Upper South Island,18.567
26/06/2015,26/06/2015,N/A,LSI,Lower South Island,23.381
27/06/2015,27/06/2015,N/A,UNI,Upper North Island,31.190
27/06/2015,27/06/2015,N/A,CNI,Central North Island,22.212
27/06/2015,27/06/2015,N/A,LNI,Lower North Island,14.338
27/06/2015,27/06/2015,N/A,USI,Upper South Island,16.795
27/06/2015,27/06/2015,N/A,LSI,Lower South Island,22.824
28/06/2015,28/06/2015,N/A,UNI,Upper North Island,30.069
28/06/2015,28/06/2015,N/A,CNI,Central North Island,21.702
28/06/2015,28/06/2015,N/A,LNI,Lower North Island,13.489
28/06/2015,28/06/2015,N/A,USI,Upper South Island,15.822
28/06/2015,28/06/2015,N/A,LSI,Lower South Island,22.264
29/06/2015,29/06/2015,N/A,UNI,Upper North Island,34.691
29/06/2015,29/06/2015,N/A,CNI,Central North Island,23.075
29/06/2015,29/06/2015,N/A,LNI,Lower North Island,15.110
29/06/2015,29/06/2015,N/A,USI,Upper South Island,17.298
29/06/2015,29/06/2015,N/A,LSI,Lower South Island,23.155
30/06/2015,30/06/2015,N/A,UNI,Upper North Island,35.368
30/06/2015,30/06/2015,N/A,CNI,Central North Island,23.218
30/06/2015,30/06/2015,N/A,LNI,Lower North Island,15.479
30/06/2015,30/06/2015,N/A,USI,Upper South Island,17.351
30/06/2015,30/06/2015,N/A,LSI,Lower South Island,22.628
01/07/2015,01/07/2015,N/A,UNI,Upper North Island,35.202
01/07/2015,01/07/2015,N/A,CNI,Central North Island,22.372
01/07/2015,01/07/2015,N/A,LNI,Lower North Island,16.042
01/07/2015,01/07/2015,N/A,USI,Upper South Island,17.749
01/07/2015,01/07/2015,N/A,LSI,Lower South Island,23.285
02/07/2015,02/07/2015,N/A,UNI,Upper North Island,35.288
02/07/2015,02/07/2015,N/A,CNI,Central North Island,25.038
02/07/2015,02/07/2015,N/A,LNI,Lower North Island,15.802
02/07/2015,02/07/2015,N/A,USI,Upper South Island,17.550
02/07/2015,02/07/2015,N/A,LSI,Lower South Island,23.226
03/07/2015,03/07/2015,N/A,UNI,Upper North Island,35.350
03/07/2015,03/07/2015,N/A,CNI,Central North Island,24.509
03/07/2015,03/07/2015,N/A,LNI,Lower North Island,15.540
03/07/2015,03/07/2015,N/A,USI,Upper South Island,16.905
03/07/2015,03/07/2015,N/A,LSI,Lower South Island,22.879
04/07/2015,04/07/2015,N/A,UNI,Upper North Island,30.453
04/07/2015,04/07/2015,N/A,CNI,Central North Island,22.507
04/07/2015,04/07/2015,N/A,LNI,Lower North Island,14.370
04/07/2015,04/07/2015,N/A,USI,Upper South Island,15.264
04/07/2015,04/07/2015,N/A,LSI,Lower South Island,22.299
05/07/2015,05/07/2015,N/A,UNI,Upper North Island,29.861
05/07/2015,05/07/2015,N/A,CNI,Central North Island,21.581
05/07/2015,05/07/2015,N/A,LNI,Lower North Island,12.924
05/07/2015,05/07/2015,N/A,USI,Upper South Island,14.972
05/07/2015,05/07/2015,N/A,LSI,Lower South Island,22.091
06/07/2015,06/07/2015,N/A,UNI,Upper North Island,33.977
06/07/2015,06/07/2015,N/A,CNI,Central North Island,23.106
06/07/2015,06/07/2015,N/A,LNI,Lower North Island,14.760
06/07/2015,06/07/2015,N/A,USI,Upper South Island,17.544
06/07/2015,06/07/2015,N/A,LSI,Lower South Island,23.711
07/07/2015,07/07/2015,N/A,UNI,Upper North Island,35.154
07/07/2015,07/07/2015,N/A,CNI,Central North Island,23.718
07/07/2015,07/07/2015,N/A,LNI,Lower North Island,17.276
07/07/2015,07/07/2015,N/A,USI,Upper South Island,19.285
07/07/2015,07/07/2015,N/A,LSI,Lower South Island,24.673
08/07/2015,08/07/2015,N/A,UNI,Upper North Island,35.996
08/07/2015,08/07/2015,N/A,CNI,Central North Island,24.982
08/07/2015,08/07/2015,N/A,LNI,Lower North Island,18.079
08/07/2015,08/07/2015,N/A,USI,Upper South Island,20.125
08/07/2015,08/07/2015,N/A,LSI,Lower South Island,25.012
09/07/2015,09/07/2015,N/A,UNI,Upper North Island,38.785
09/07/2015,09/07/2015,N/A,CNI,Central North Island,25.887
09/07/2015,09/07/2015,N/A,LNI,Lower North Island,18.874
09/07/2015,09/07/2015,N/A,USI,Upper South Island,19.968
09/07/2015,09/07/2015,N/A,LSI,Lower South Island,24.881
10/07/2015,10/07/2015,N/A,UNI,Upper North Island,38.656
10/07/2015,10/07/2015,N/A,CNI,Central North Island,26.552
10/07/2015,10/07/2015,N/A,LNI,Lower North Island,18.848
10/07/2015,10/07/2015,N/A,USI,Upper South Island,19.254
10/07/2015,10/07/2015,N/A,LSI,Lower South Island,24.908
11/07/2015,11/07/2015,N/A,UNI,Upper North Island,34.278
11/07/2015,11/07/2015,N/A,CNI,Central North Island,25.621
11/07/2015,11/07/2015,N/A,LNI,Lower North Island,16.920
11/07/2015,11/07/2015,N/A,USI,Upper South Island,17.788
11/07/2015,11/07/2015,N/A,LSI,Lower South Island,23.673
12/07/2015,12/07/2015,N/A,UNI,Upper North Island,33.268
12/07/2015,12/07/2015,N/A,CNI,Central North Island,24.671
12/07/2015,12/07/2015,N/A,LNI,Lower North Island,16.333
12/07/2015,12/07/2015,N/A,USI,Upper South Island,17.654
12/07/2015,12/07/2015,N/A,LSI,Lower South Island,23.423
13/07/2015,13/07/2015,N/A,UNI,Upper North Island,37.834
13/07/2015,13/07/2015,N/A,CNI,Central North Island,26.570
13/07/2015,13/07/2015,N/A,LNI,Lower North Island,18.691
13/07/2015,13/07/2015,N/A,USI,Upper South Island,19.527
13/07/2015,13/07/2015,N/A,LSI,Lower South Island,25.250
14/07/2015,14/07/2015,N/A,UNI,Upper North Island,37.069
14/07/2015,14/07/2015,N/A,CNI,Central North Island,26.338
14/07/2015,14/07/2015,N/A,LNI,Lower North Island,18.623
14/07/2015,14/07/2015,N/A,USI,Upper South Island,19.274
14/07/2015,14/07/2015,N/A,LSI,Lower South Island,25.233
15/07/2015,15/07/2015,N/A,UNI,Upper North Island,36.228
15/07/2015,15/07/2015,N/A,CNI,Central North Island,25.909
15/07/2015,15/07/2015,N/A,LNI,Lower North Island,17.433
15/07/2015,15/07/2015,N/A,USI,Upper South Island,17.374
15/07/2015,15/07/2015,N/A,LSI,Lower South Island,23.252
16/07/2015,16/07/2015,N/A,UNI,Upper North Island,35.082
16/07/2015,16/07/2015,N/A,CNI,Central North Island,24.214
16/07/2015,16/07/2015,N/A,LNI,Lower North Island,16.097
16/07/2015,16/07/2015,N/A,USI,Upper South Island,17.512
16/07/2015,16/07/2015,N/A,LSI,Lower South Island,24.001
17/07/2015,17/07/2015,N/A,UNI,Upper North Island,35.048
17/07/2015,17/07/2015,N/A,CNI,Central North Island,24.868
17/07/2015,17/07/2015,N/A,LNI,Lower North Island,15.680
17/07/2015,17/07/2015,N/A,USI,Upper South Island,17.262
17/07/2015,17/07/2015,N/A,LSI,Lower South Island,23.848
18/07/2015,18/07/2015,N/A,UNI,Upper North Island,32.169
18/07/2015,18/07/2015,N/A,CNI,Central North Island,23.715
18/07/2015,18/07/2015,N/A,LNI,Lower North Island,15.431
18/07/2015,18/07/2015,N/A,USI,Upper South Island,17.284
18/07/2015,18/07/2015,N/A,LSI,Lower South Island,23.455
19/07/2015,19/07/2015,N/A,UNI,Upper North Island,31.352
19/07/2015,19/07/2015,N/A,CNI,Central North Island,23.010
19/07/2015,19/07/2015,N/A,LNI,Lower North Island,15.641
19/07/2015,19/07/2015,N/A,USI,Upper South Island,16.945
19/07/2015,19/07/2015,N/A,LSI,Lower South Island,23.840
20/07/2015,20/07/2015,N/A,UNI,Upper North Island,36.407
20/07/2015,20/07/2015,N/A,CNI,Central North Island,25.467
20/07/2015,20/07/2015,N/A,LNI,Lower North Island,17.929
20/07/2015,20/07/2015,N/A,USI,Upper South Island,19.714
20/07/2015,20/07/2015,N/A,LSI,Lower South Island,23.705
21/07/2015,21/07/2015,N/A,UNI,Upper North Island,37.219
21/07/2015,21/07/2015,N/A,CNI,Central North Island,25.223
21/07/2015,21/07/2015,N/A,LNI,Lower North Island,17.848
21/07/2015,21/07/2015,N/A,USI,Upper South Island,19.630
21/07/2015,21/07/2015,N/A,LSI,Lower South Island,23.616
22/07/2015,22/07/2015,N/A,UNI,Upper North Island,36.128
22/07/2015,22/07/2015,N/A,CNI,Central North Island,25.780
22/07/2015,22/07/2015,N/A,LNI,Lower North Island,17.375
22/07/2015,22/07/2015,N/A,USI,Upper South Island,18.617
22/07/2015,22/07/2015,N/A,LSI,Lower South Island,23.704
23/07/2015,23/07/2015,N/A,UNI,Upper North Island,37.551
23/07/2015,23/07/2015,N/A,CNI,Central North Island,26.569
23/07/2015,23/07/2015,N/A,LNI,Lower North Island,17.176
23/07/2015,23/07/2015,N/A,USI,Upper South Island,18.021
23/07/2015,23/07/2015,N/A,LSI,Lower South Island,23.748
24/07/2015,24/07/2015,N/A,UNI,Upper North Island,36.509
24/07/2015,24/07/2015,N/A,CNI,Central North Island,26.585
24/07/2015,24/07/2015,N/A,LNI,Lower North Island,16.101
24/07/2015,24/07/2015,N/A,USI,Upper South Island,17.352
24/07/2015,24/07/2015,N/A,LSI,Lower South Island,23.496
25/07/2015,25/07/2015,N/A,UNI,Upper North Island,31.955
25/07/2015,25/07/2015,N/A,CNI,Central North Island,24.360
25/07/2015,25/07/2015,N/A,LNI,Lower North Island,15.480
25/07/2015,25/07/2015,N/A,USI,Upper South Island,15.274
25/07/2015,25/07/2015,N/A,LSI,Lower South Island,22.430
26/07/2015,26/07/2015,N/A,UNI,Upper North Island,31.664
26/07/2015,26/07/2015,N/A,CNI,Central North Island,23.687
26/07/2015,26/07/2015,N/A,LNI,Lower North Island,14.337
26/07/2015,26/07/2015,N/A,USI,Upper South Island,13.958
26/07/2015,26/07/2015,N/A,LSI,Lower South Island,21.598
27/07/2015,27/07/2015,N/A,UNI,Upper North Island,35.913
27/07/2015,27/07/2015,N/A,CNI,Central North Island,24.647
27/07/2015,27/07/2015,N/A,LNI,Lower North Island,15.635
27/07/2015,27/07/2015,N/A,USI,Upper South Island,16.821
27/07/2015,27/07/2015,N/A,LSI,Lower South Island,23.174
28/07/2015,28/07/2015,N/A,UNI,Upper North Island,35.278
28/07/2015,28/07/2015,N/A,CNI,Central North Island,24.019
28/07/2015,28/07/2015,N/A,LNI,Lower North Island,14.969
28/07/2015,28/07/2015,N/A,USI,Upper South Island,16.443
28/07/2015,28/07/2015,N/A,LSI,Lower South Island,23.330
29/07/2015,29/07/2015,N/A,UNI,Upper North Island,37.077
29/07/2015,29/07/2015,N/A,CNI,Central North Island,23.243
29/07/2015,29/07/2015,N/A,LNI,Lower North Island,16.581
29/07/2015,29/07/2015,N/A,USI,Upper South Island,17.547
29/07/2015,29/07/2015,N/A,LSI,Lower South Island,23.661
30/07/2015,30/07/2015,N/A,UNI,Upper North Island,37.729
30/07/2015,30/07/2015,N/A,CNI,Central North Island,24.769
30/07/2015,30/07/2015,N/A,LNI,Lower North Island,17.660
30/07/2015,30/07/2015,N/A,USI,Upper South Island,18.292
30/07/2015,30/07/2015,N/A,LSI,Lower South Island,24.296
31/07/2015,31/07/2015,N/A,UNI,Upper North Island,36.799
31/07/2015,31/07/2015,N/A,CNI,Central North Island,26.456
31/07/2015,31/07/2015,N/A,LNI,Lower North Island,16.159
31/07/2015,31/07/2015,N/A,USI,Upper South Island,18.060
31/07/2015,31/07/2015,N/A,LSI,Lower South Island,23.620
01/08/2015,01/08/2015,N/A,UNI,Upper North Island,31.210
01/08/2015,01/08/2015,N/A,CNI,Central North Island,24.461
01/08/2015,01/08/2015,N/A,LNI,Lower North Island,14.031
01/08/2015,01/08/2015,N/A,USI,Upper South Island,15.871
01/08/2015,01/08/2015,N/A,LSI,Lower South Island,22.675
02/08/2015,02/08/2015,N/A,UNI,Upper North Island,29.829
02/08/2015,02/08/2015,N/A,CNI,Central North Island,23.175
02/08/2015,02/08/2015,N/A,LNI,Lower North Island,13.205
02/08/2015,02/08/2015,N/A,USI,Upper South Island,14.822
02/08/2015,02/08/2015,N/A,LSI,Lower South Island,22.303
03/08/2015,03/08/2015,N/A,UNI,Upper North Island,33.329
03/08/2015,03/08/2015,N/A,CNI,Central North Island,24.226
03/08/2015,03/08/2015,N/A,LNI,Lower North Island,15.042
03/08/2015,03/08/2015,N/A,USI,Upper South Island,16.016
03/08/2015,03/08/2015,N/A,LSI,Lower South Island,22.913
04/08/2015,04/08/2015,N/A,UNI,Upper North Island,33.623
04/08/2015,04/08/2015,N/A,CNI,Central North Island,24.245
04/08/2015,04/08/2015,N/A,LNI,Lower North Island,14.979
04/08/2015,04/08/2015,N/A,USI,Upper South Island,15.581
04/08/2015,04/08/2015,N/A,LSI,Lower South Island,23.687
05/08/2015,05/08/2015,N/A,UNI,Upper North Island,36.054
05/08/2015,05/08/2015,N/A,CNI,Central North Island,25.271
05/08/2015,05/08/2015,N/A,LNI,Lower North Island,17.146
05/08/2015,05/08/2015,N/A,USI,Upper South Island,17.465
05/08/2015,05/08/2015,N/A,LSI,Lower South Island,23.630
06/08/2015,06/08/2015,N/A,UNI,Upper North Island,34.722
06/08/2015,06/08/2015,N/A,CNI,Central North Island,23.886
06/08/2015,06/08/2015,N/A,LNI,Lower North Island,16.712
06/08/2015,06/08/2015,N/A,USI,Upper South Island,18.008
06/08/2015,06/08/2015,N/A,LSI,Lower South Island,24.494
07/08/2015,07/08/2015,N/A,UNI,Upper North Island,35.327
07/08/2015,07/08/2015,N/A,CNI,Central North Island,23.812
07/08/2015,07/08/2015,N/A,LNI,Lower North Island,15.637
07/08/2015,07/08/2015,N/A,USI,Upper South Island,17.497
07/08/2015,07/08/2015,N/A,LSI,Lower South Island,24.853
08/08/2015,08/08/2015,N/A,UNI,Upper North Island,32.280
08/08/2015,08/08/2015,N/A,CNI,Central North Island,24.078
08/08/2015,08/08/2015,N/A,LNI,Lower North Island,16.713
08/08/2015,08/08/2015,N/A,USI,Upper South Island,17.229
08/08/2015,08/08/2015,N/A,LSI,Lower South Island,24.380
09/08/2015,09/08/2015,N/A,UNI,Upper North Island,32.126
09/08/2015,09/08/2015,N/A,CNI,Central North Island,24.701
09/08/2015,09/08/2015,N/A,LNI,Lower North Island,16.222
